   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
186             ,  304 27 06 ,  118 46 38,      2.931,      0.000,      0.000,       -2.118,        1.453,     -1.411
187             ,  306 53 26 ,  115 18 48,      3.102,      0.000,      0.000,       -2.243,        1.683,     -1.326
188             ,  306 53 22 ,  109 57 12,      3.141,      0.000,      0.000,       -2.361,        1.772,     -1.072
189             ,  306 53 24 ,  101 08 23,      3.151,      0.000,      0.000,       -2.472,        1.856,     -0.609
190             ,  306 52 59 ,   93 37 50,      3.220,      0.000,      0.000,       -2.571,        1.929,     -0.204
191             ,  295 22 12 ,  100 03 03,      2.773,      0.000,      0.000,       -2.467,        1.170,     -0.484
192             ,  289 46 33 ,  111 10 29,      2.667,      0.000,      0.000,       -2.341,        0.842,     -0.963
193             ,  280 35 19 ,   95 04 47,      2.553,      0.000,      0.000,       -2.500,        0.467,     -0.226
194             ,  273 32 28 ,   84 01 07,      2.623,      0.000,      0.000,       -2.604,        0.161,      0.273
195             ,  273 32 11 ,   98 08 42,      2.485,      0.000,      0.000,       -2.456,        0.152,     -0.352
196             ,  267 19 33 ,  108 12 57,      2.464,      0.000,      0.000,       -2.338,       -0.109,     -0.770
197             ,  260 14 55 ,   93 29 35,      2.522,      0.000,      0.000,       -2.481,       -0.426,     -0.154
198             ,  260 21 44 ,   81 48 39,      2.670,      0.000,      0.000,       -2.606,       -0.442,      0.380
199             ,  245 18 54 ,   77 59 50,      2.952,      0.000,      0.000,       -2.623,       -1.206,      0.614
200             ,  245 18 19 ,   86 33 43,      2.778,      0.000,      0.000,       -2.520,       -1.159,      0.167
201             ,  244 08 47 ,   96 41 36,      2.692,      0.000,      0.000,       -2.406,       -1.166,     -0.314
202             ,  242 24 56 ,  103 13 16,      2.702,      0.000,      0.000,       -2.331,       -1.218,     -0.618
203             ,  254 39 13 ,  101 19 15,      2.524,      0.000,      0.000,       -2.387,       -0.655,     -0.496
204             ,  244 56 56 ,   72 52 38,      3.068,      0.000,      0.000,       -2.656,       -1.242,      0.903
